"Id","AllowableRace","Description","Name4","Name3","Name2","Name1","DmgVariance","DurationInInventory","QualityModifier","BagFamily","RangeMod","StatPercentageOfSocket1","StatPercentageOfSocket2","StatPercentageOfSocket3","StatPercentageOfSocket4","StatPercentageOfSocket5","StatPercentageOfSocket6","StatPercentageOfSocket7","StatPercentageOfSocket8","StatPercentageOfSocket9","StatPercentageOfSocket10","StatPercentEditor1","StatPercentEditor2","StatPercentEditor3","StatPercentEditor4","StatPercentEditor5","StatPercentEditor6","StatPercentEditor7","StatPercentEditor8","StatPercentEditor9","StatPercentEditor10","Stackable","MaxCount","RequiredAbility","SellPrice","BuyPrice","VendorStackCount","PriceVariance","PriceRandomValue","Flags1","Flags2","Flags3","Flags4","OppositeFactionItemId","MaxDurability","ItemNameDescriptionId","RequiredTransmogHoliday","RequiredHoliday","LimitCategory","GemProperties","SocketMatchEnchantmentId","TotemCategoryId","InstanceBound","ZoneBound1","ZoneBound2","ItemSet","LockId","StartQuestId","PageText","Delay","RequiredReputationId","RequiredSkillRank","RequiredSkill","ItemLevel","AllowableClass","ItemRandomSuffixGroupId","RandomProperty","MinDamage1","MinDamage2","MinDamage3","MinDamage4","MinDamage5","MaxDamage1","MaxDamage2","MaxDamage3","MaxDamage4","MaxDamage5","Resistances1","Resistances2","Resistances3","Resistances4","Resistances5","Resistances6","Resistances7","ScalingStatDistributionId","ExpansionId","ArtifactId","SpellWeight","SpellWeightCategory","SocketType1","SocketType2","SocketType3","SheatheType","Material","PageMaterial","PageLanguage","Bonding","DamageType","StatType1","StatType2","StatType3","StatType4","StatType5","StatType6","StatType7","StatType8","StatType9","StatType10","ContainerSlots","RequiredReputationRank","RequiredCityRank","RequiredHonorRank","InventoryType","OverallQualityId","AmmoType","StatValue1","StatValue2","StatValue3","StatValue4","StatValue5","StatValue6","StatValue7","StatValue8","StatValue9","StatValue10","RequiredLevel"
"22876","-1","","","","","Legionnaire's Mail Hauberk","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","21505","107525","1","1","1","32768","24580","0","0","0","120","0","0","0","0","0","0","0","0","0","0","538","0","0","0","0","0","0","0","68","64","0","0","0","0","0","0","0","0","0","0","0","0","398","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","7","5","4","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","5","3","0","18","18","17","0","0","0","0","0","0","0","60"
"22877","-1","","","","","Legionnaire's Dragonhide Chestpiece","1","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","17987","89935","1","1","1","32768","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","539","0","0","0","0","0","0","0","68","1024","0","0","0","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","7","4","3","5","-1","-1","-1","-1","-1","-1","0","0","0","12","5","3","0","13","13","12","12","0","0","0","0","0","0","60"
"22878","-1","","","","","Legionnaire's Dragonhide Leggings","1","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18055","90275","1","1","1","32768","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","539","0","0","0","0","0","0","0","68","1024","0","0","0","0","0","0","0","0","0","0","0","0","165","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","4","3","7","6","5","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","12","12","12","5","12","0","0","0","0","0","60"
"22879","-1","","","","","Legionnaire's Leather Chestpiece","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18123","90615","1","1","1","32768","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","522","0","0","0","0","0","0","0","68","8","0","0","0","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","5","3","0","22","0","0","0","0","0","0","0","0","0","60"
"22880","-1","","","","","Legionnaire's Leather Legguards","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18191","90955","1","1","1","32768","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","522","0","0","0","0","0","0","0","68","8","0","0","0","0","0","0","0","0","0","0","0","0","165","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","22","0","0","0","0","0","0","0","0","0","60"
"22881","-1","","","","","Legionnaire's Dreadweave Legguards","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14605","73028","1","1","1","32768","24580","0","0","0","65","0","0","0","0","0","0","0","0","0","0","541","0","0","0","0","0","0","0","68","256","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","21","13","0","0","0","0","0","0","0","0","60"
"22882","-1","","","","","Legionnaire's Satin Legguards","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14660","73300","1","1","1","32768","24580","0","0","0","65","0","0","0","0","0","0","0","0","0","0","540","0","0","0","0","0","0","0","68","16","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","19","15","0","0","0","0","0","0","0","0","60"
"22883","-1","","","","","Legionnaire's Silk Legguards","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14714","73572","1","1","1","32768","24580","0","0","0","65","0","0","0","0","0","0","0","0","0","0","542","0","0","0","0","0","0","0","68","128","0","0","0","0","0","0","0","0","0","0","0","0","84","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","18","17","5","0","0","0","0","0","0","0","60"
"22884","-1","","","","","Legionnaire's Dreadweave Tunic","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14768","73844","1","1","1","32768","24580","0","0","0","80","0","0","0","0","0","0","0","0","0","0","541","0","0","0","0","0","0","0","68","256","0","0","0","0","0","0","0","0","0","0","0","0","96","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","20","3","0","20","20","0","0","0","0","0","0","0","0","60"
"22885","-1","","","","","Legionnaire's Satin Tunic","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14821","74108","1","1","1","32768","24580","0","0","0","80","0","0","0","0","0","0","0","0","0","0","540","0","0","0","0","0","0","0","68","16","0","0","0","0","0","0","0","0","0","0","0","0","96","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","20","3","0","19","15","0","0","0","0","0","0","0","0","60"
"22886","-1","","","","","Legionnaire's Silk Tunic","1","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","14876","74380","1","1","1","32768","24580","0","0","0","80","0","0","0","0","0","0","0","0","0","0","542","0","0","0","0","0","0","0","68","128","0","0","0","0","0","0","0","0","0","0","0","0","96","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","5","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","20","3","0","18","17","5","0","0","0","0","0","0","0","60"
"22887","-1","","","","","Legionnaire's Mail Legguards","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","22395","111979","1","1","1","32768","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","538","0","0","0","0","0","0","0","68","64","0","0","0","0","0","0","0","0","0","0","0","0","348","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","12","7","3","0","18","17","0","0","0","0","0","0","0","0","60"
"22890","-1","","","","","Tome of Frost Ward V","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10000","40000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","31360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","60"
"22891","-1","","","","","Grimoire of Shadow Ward IV","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10000","40000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","31488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","60"
"22892","-1","","","","","Dim Necrotic Stone","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"22895","-1","","","","","Conjured Cinnamon Roll","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","1","1","1","2","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","55"
"22897","-1","","","","","Tome of Conjure Food VII","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","10000","40000","1","1","1","32832","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","31360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","60"
"22930","-1","","","","","A Bloodstained Envelope","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2878","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22932","-1","","","","","A Torn Letter","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2880","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22933","-1","","","","","[UNUSED] Abom Stoone","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"22935","-1","","","","","Touch of Frost","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","88355","353421","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","254","0","0","0","0","0","0","0","3","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","2","4","0","20","0","0","0","0","0","0","0","0","0","60"
"22936","-1","","","","","Wristguards of Vengeance","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","40803","204017","1","1","1","0","24580","0","0","0","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","1535","0","0","0","0","0","0","0","0","0","0","0","0","407","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","1","0","0","1","0","4","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","9","4","0","24","10","0","0","0","0","0","0","0","0","60"
"22937","-1","","","","","Gem of Nerubis","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","72651","290604","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","3","0","0","1","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","23","4","0","14","10","0","0","0","0","0","0","0","0","60"
"22938","-1","","","","","Cryptfiend Silk Cloak","1","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","61651","308256","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","16","4","0","14","0","0","0","0","0","0","0","0","0","60"
"22939","-1","","","","","Band of Unanswered Prayers","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","60256","241024","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","3","0","0","1","0","5","7","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","11","4","0","11","11","12","0","0","0","0","0","0","0","60"
"22940","-1","","","","","Icebane Pauldrons","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62103","310517","1","1","1","0","24580","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","698","0","0","0","33","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","4","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","4","0","18","9","0","0","0","0","0","0","0","0","60"
"22941","-1","","","","","Polar Shoulder Pads","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","77904","389522","1","1","1","0","24580","0","0","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","181","0","0","0","33","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","4","0","25","0","0","0","0","0","0","0","0","0","60"
"22942","-1","","","","","The Widow's Embrace","1","0","-21.299999237060547","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","189114","945573","1","1","1","0","24580","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1900","0","0","0","81","32767","0","0","83","0","0","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","1","0","5","7","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","13","4","0","12","12","14","0","0","0","0","0","0","0","60"
"22943","-1","","","","","Malice Stone Pendant","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","102777","411111","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","4","0","0","1","0","5","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","2","4","0","8","9","0","0","0","0","0","0","0","0","60"
"22944","-1","","","","","A Crumpled Missive","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2881","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22945","-1","","","","","A Careworn Note","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2882","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22946","-1","","","","","A Ragged Page","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2883","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22947","-1","","","","","Pendant of Forgotten Names","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","88355","353421","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","3","0","0","1","0","6","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","2","4","0","18","18","0","0","0","0","0","0","0","0","60"
"22948","-1","","","","","A Smudged Document","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2884","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"22949","-1","","","","","Cracked Necrotic Crystal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"22950","-1","","","","","Faint Necrotic Crystal","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1"
"22954","-1","","","","","Kiss of the Spider","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","91160","364641","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","4","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","12","4","0","0","0","0","0","0","0","0","0","0","0","60"
"22960","-1","","","","","Cloak of Suturing","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","62091","310456","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","32767","0","0","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","1","0","6","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","16","4","0","12","12","0","0","0","0","0","0","0","0","60"
"22961","-1","","","","","Band of Reanimation","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","113642","454568","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","4","0","0","1","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","11","4","0","34","0","0","0","0","0","0","0","0","0","60"
"22967","-1","","","","","Icy Scale Spaulders","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","95926","479632","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","393","0","0","0","33","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","4","0","25","0","0","0","0","0","0","0","0","0","0"
"22968","-1","","","","","Glacial Mantle","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","59390","296950","1","1","1","0","24580","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","-1","0","0","0","0","0","0","0","0","0","0","0","0","94","0","0","0","33","0","0","0","254","0","0","0","0","0","0","0","5","0","0","1","0","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","4","0","18","0","0","0","0","0","0","0","0","0","0"
"22970","-1","","","","","A Bloodstained Envelope","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9301","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
"22972","-1","","","","","A Careworn Note","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9299","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
"22973","-1","","","","","A Crumpled Missive","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9302","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
"22974","-1","","","","","A Ragged Page","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9300","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
"22975","-1","","","","","A Smudged Document","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9304","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
"22977","-1","","","","","A Torn Letter","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9295","0","0","0","0","0","45","32767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","1","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","45"
